name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
Samsung Galaxy Z Fold 3,632,132000,243000,201375,4,5,samsung_galaxy_z_fold_3-11,89,41625
Samsung Galaxy Z Fold 3,250,139500,258750,196144,3,5,samsung_galaxy_z_fold_3-12,89,62606
Samsung Galaxy Z Fold 3,589,132000,240750,205407,5,3,samsung_galaxy_z_fold_3-13,89,35343
Samsung Galaxy Z Fold 3,415,135000,240750,178887,2,3,samsung_galaxy_z_fold_3-14,89,61863
Samsung Galaxy Z Fold 3,565,132000,249750,205594,4,5,samsung_galaxy_z_fold_3-15,89,44156
Samsung Galaxy Z Fold 3,393,147000,236250,211707,5,1,samsung_galaxy_z_fold_3-16,89,24543
Samsung Galaxy Z Fold 3,699,130500,231750,163407,2,5,samsung_galaxy_z_fold_3-17,89,68343
Samsung Galaxy Z Fold 3,319,133500,245250,151380,1,4,samsung_galaxy_z_fold_3-18,89,93870
Samsung Galaxy Z Fold 3,180,148500,254250,222525,4,2,samsung_galaxy_z_fold_3-19,89,31725
Samsung Galaxy Z Fold 3,757,136500,234000,152100,1,4,samsung_galaxy_z_fold_3-20,89,81900
Samsung Galaxy Z Fold 3,797,130500,234000,197775,4,4,samsung_galaxy_z_fold_3-21,89,36225
Samsung Galaxy Z Fold 3,297,129000,245250,168525,1,1,samsung_galaxy_z_fold_3-22,89,76725
Samsung Galaxy Z Fold 3,811,135000,258750,224719,4,1,samsung_galaxy_z_fold_3-23,89,34031
Samsung Galaxy Z Fold 3,31,129000,236250,201394,4,3,samsung_galaxy_z_fold_3-24,89,34856
Google Pixel Buds 2,689,8600,16800,14135,5,3,google_pixel_buds_2-0,90,2665
Google Pixel Buds 2,190,9200,16200,14100,5,2,google_pixel_buds_2-1,90,2100
Google Pixel Buds 2,778,9200,16200,9900,1,5,google_pixel_buds_2-2,90,6300
Google Pixel Buds 2,320,9700,17250,10908,1,4,google_pixel_buds_2-3,90,6342
Google Pixel Buds 2,697,8800,17100,12618,2,2,google_pixel_buds_2-4,90,4482
Google Pixel Buds 2,166,8800,16050,12752,3,3,google_pixel_buds_2-5,90,3298
Google Pixel Buds 2,548,8800,15900,13593,5,3,google_pixel_buds_2-6,90,2307
Google Pixel Buds 2,247,8700,15600,11046,1,1,google_pixel_buds_2-7,90,4554
Google Pixel Buds 2,420,9000,15750,9675,1,5,google_pixel_buds_2-8,90,6075
Google Pixel Buds 2,758,9800,16500,14658,4,1,google_pixel_buds_2-9,90,1842
Google Pixel Buds 2,772,9100,15900,9780,1,5,google_pixel_buds_2-10,90,6120
Google Pixel Buds 2,495,8700,16800,9510,1,5,google_pixel_buds_2-11,90,7290
Google Pixel Buds 2,573,9300,16050,14194,4,1,google_pixel_buds_2-12,90,1856
Google Pixel Buds 2,801,9700,17100,14880,4,2,google_pixel_buds_2-13,90,2220
Google Pixel Buds 2,38,9900,15300,12384,2,2,google_pixel_buds_2-14,90,2916
Google Pixel Buds 2,717,9400,15150,12534,3,3,google_pixel_buds_2-15,90,2616
Google Pixel Buds 2,156,9500,15300,13270,4,4,google_pixel_buds_2-16,90,2030
Google Pixel Buds 2,305,9500,15450,13665,5,2,google_pixel_buds_2-17,90,1785
Google Pixel Buds 2,34,8700,16200,13575,5,4,google_pixel_buds_2-18,90,2625
Google Pixel Buds 2,440,8700,17250,14472,5,3,google_pixel_buds_2-19,90,2778
Google Pixel Buds 2,564,9900,15750,13995,4,2,google_pixel_buds_2-20,90,1755
Google Pixel Buds 2,748,9400,15750,12607,2,1,google_pixel_buds_2-21,90,3143
Google Pixel Buds 2,772,9800,15600,11946,2,4,google_pixel_buds_2-22,90,3654
AirPods Pro,505,21500,40500,31190,3,4,airpods_pro-0,91,9310
AirPods Pro,827,21250,40875,31161,2,1,airpods_pro-1,91,9714
AirPods Pro,337,23250,39375,33167,3,1,airpods_pro-2,91,6208
AirPods Pro,282,24500,37875,28245,1,2,airpods_pro-3,91,9630
AirPods Pro,858,23000,39750,26685,1,3,airpods_pro-4,91,13065
AirPods Pro,672,22500,42750,33537,3,3,airpods_pro-5,91,9213
AirPods Pro,772,21750,40500,30375,2,2,airpods_pro-6,91,10125
AirPods Pro,337,24250,42750,35628,3,1,airpods_pro-7,91,7122
AirPods Pro,272,21500,38250,25185,1,3,airpods_pro-8,91,13065
AirPods Pro,730,21250,41625,36022,5,1,airpods_pro-9,91,5603
AirPods Pro,539,24500,37875,28847,2,5,airpods_pro-10,91,9028
AirPods Pro,497,24500,40125,32469,3,4,airpods_pro-11,91,7656
AirPods Pro,761,21500,38250,28452,2,3,airpods_pro-12,91,9798
AirPods Pro,666,23750,42375,30642,2,4,airpods_pro-13,91,11733
AirPods Pro,354,23750,42375,27848,1,3,airpods_pro-14,91,14527
AirPods Pro,164,22250,37875,33579,5,1,airpods_pro-15,91,4296
AirPods Pro,454,22000,41250,34513,4,4,airpods_pro-16,91,6737
AirPods Pro,451,24500,42375,37460,4,1,airpods_pro-17,91,4915
AirPods Pro,565,23750,39375,25313,1,5,airpods_pro-18,91,14062
AirPods Pro,329,23000,38625,30188,2,2,airpods_pro-19,91,8437
AirPods Pro,186,21500,39000,32263,3,1,airpods_pro-20,91,6737
Samsung Galaxy Watch 4,192,30450,55125,39580,2,4,samsung_galaxy_watch_4-0,92,15545
Samsung Galaxy Watch 4,456,34650,53025,47513,4,2,samsung_galaxy_watch_4-1,92,5512
Samsung Galaxy Watch 4,539,34300,54075,47649,4,3,samsung_galaxy_watch_4-2,92,6426
Samsung Galaxy Watch 4,232,31500,57750,49219,4,3,samsung_galaxy_watch_4-3,92,8531
Samsung Galaxy Watch 4,266,32900,59325,42678,2,4,samsung_galaxy_watch_4-4,92,16647
Samsung Galaxy Watch 4,394,31150,53025,38588,1,1,samsung_galaxy_watch_4-5,92,14437
Samsung Galaxy Watch 4,94,34300,58800,42630,1,1,samsung_galaxy_watch_4-6,92,16170
Samsung Galaxy Watch 4,170,33600,54075,43326,3,5,samsung_galaxy_watch_4-7,92,10749
Samsung Galaxy Watch 4,131,30800,58275,38493,1,2,samsung_galaxy_watch_4-8,92,19782
Samsung Galaxy Watch 4,220,30800,59325,50768,4,2,samsung_galaxy_watch_4-9,92,8557
Samsung Galaxy Watch 4,944,33950,55125,44009,3,5,samsung_galaxy_watch_4-10,92,11116
Samsung Galaxy Watch 4,890,30800,60375,40412,2,5,samsung_galaxy_watch_4-11,92,19963
Samsung Galaxy Watch 4,418,31850,60375,49393,3,1,samsung_galaxy_watch_4-12,92,10982
Samsung Galaxy Watch 4,301,31500,56700,47880,4,4,samsung_galaxy_watch_4-13,92,8820
Samsung Galaxy Watch 4,953,32200,53550,39139,2,5,samsung_galaxy_watch_4-14,92,14411
Samsung Galaxy Watch 4,56,33250,54600,47662,4,3,samsung_galaxy_watch_4-15,92,6938
Samsung Galaxy Watch 4,358,33600,59850,39375,1,3,samsung_galaxy_watch_4-16,92,20475
Samsung Galaxy Watch 4,702,34650,54600,44825,3,4,samsung_galaxy_watch_4-17,92,9775
Samsung Galaxy Watch 4,962,31500,54075,37821,1,2,samsung_galaxy_watch_4-18,92,16254
Samsung Galaxy Watch 4,90,32900,57225,45185,2,1,samsung_galaxy_watch_4-19,92,12040
Samsung Galaxy Watch 4,448,31850,55650,46725,4,5,samsung_galaxy_watch_4-20,92,8925
Samsung Galaxy Watch 4,593,29750,54075,39845,2,3,samsung_galaxy_watch_4-21,92,14230
Fitbit Charge 5,945,13650,23625,19885,4,5,fitbit_charge_5-0,93,3740
Fitbit Charge 5,36,14550,24750,21180,4,4,fitbit_charge_5-1,93,3570
Fitbit Charge 5,445,14700,24975,21122,4,5,fitbit_charge_5-2,93,3853
Fitbit Charge 5,565,12900,25425,16971,2,5,fitbit_charge_5-3,93,8454
Fitbit Charge 5,199,14550,23850,17573,2,5,fitbit_charge_5-4,93,6277
Fitbit Charge 5,573,13200,23400,14220,1,5,fitbit_charge_5-5,93,9180
Fitbit Charge 5,572,14550,24525,19588,2,1,fitbit_charge_5-6,93,4937
Fitbit Charge 5,103,13200,23400,18351,2,1,fitbit_charge_5-7,93,5049
Fitbit Charge 5,355,14250,22950,17469,2,4,fitbit_charge_5-8,93,5481
Fitbit Charge 5,566,14850,23850,20475,5,5,fitbit_charge_5-9,93,3375
Fitbit Charge 5,555,14700,25650,18259,2,5,fitbit_charge_5-10,93,7391
Fitbit Charge 5,797,14550,23175,19553,3,2,fitbit_charge_5-11,93,3622
Fitbit Charge 5,529,13200,24525,15012,1,4,fitbit_charge_5-12,93,9513
Fitbit Charge 5,482,14700,24525,20055,3,3,fitbit_charge_5-13,93,4470
Fitbit Charge 5,939,14850,23175,19388,3,3,fitbit_charge_5-14,93,3787
Fitbit Charge 5,746,13950,23625,16659,1,2,fitbit_charge_5-15,93,6966
Fitbit Charge 5,782,13350,23625,20286,5,3,fitbit_charge_5-16,93,3339
Fitbit Charge 5,48,13800,23175,15863,1,3,fitbit_charge_5-17,93,7312
Fitbit Charge 5,203,13500,25200,19877,3,3,fitbit_charge_5-18,93,5323
Fitbit Charge 5,35,14850,22725,20363,4,2,fitbit_charge_5-19,93,2362
Fitbit Charge 5,281,13350,24750,21045,4,3,fitbit_charge_5-20,93,3705
Fitbit Charge 5,450,13650,24300,20573,4,4,fitbit_charge_5-21,93,3727
Fitbit Charge 5,918,13200,24750,20997,5,3,fitbit_charge_5-22,93,3753
Fitbit Charge 5,309,12750,25200,21154,4,3,fitbit_charge_5-23,93,4046
Fitbit Charge 5,602,13500,25425,21550,5,3,fitbit_charge_5-24,93,3875
Fitbit Charge 5,308,13800,24300,16740,1,2,fitbit_charge_5-25,93,7560
Fitbit Charge 5,767,13200,24975,17027,2,5,fitbit_charge_5-26,93,7948
Fitbit Charge 5,490,13200,25875,14468,1,5,fitbit_charge_5-27,93,11407
OnePlus Buds Pro,891,9800,15300,11340,1,2,oneplus_buds_pro-0,94,3960
OnePlus Buds Pro,152,8900,16500,13308,3,2,oneplus_buds_pro-1,94,3192
OnePlus Buds Pro,564,8600,15900,13710,4,2,oneplus_buds_pro-2,94,2190
OnePlus Buds Pro,944,9100,16350,12435,2,2,oneplus_buds_pro-3,94,3915
OnePlus Buds Pro,754,9400,15150,13282,4,3,oneplus_buds_pro-4,94,1868
OnePlus Buds Pro,168,8500,16050,11973,2,2,oneplus_buds_pro-5,94,4077
OnePlus Buds Pro,462,9200,16500,13763,4,5,oneplus_buds_pro-6,94,2737
OnePlus Buds Pro,760,8900,16950,11637,1,1,oneplus_buds_pro-7,94,5313
OnePlus Buds Pro,619,8500,16200,9270,1,5,oneplus_buds_pro-8,94,6930
OnePlus Buds Pro,623,9600,16950,11658,1,2,oneplus_buds_pro-9,94,5292
OnePlus Buds Pro,935,9800,16950,14198,3,1,oneplus_buds_pro-10,94,2752
OnePlus Buds Pro,230,9900,15150,12578,3,4,oneplus_buds_pro-11,94,2572
OnePlus Buds Pro,557,9700,15150,13052,3,1,oneplus_buds_pro-12,94,2098
OnePlus Buds Pro,389,9300,15450,10653,1,3,oneplus_buds_pro-13,94,4797
OnePlus Buds Pro,423,8800,16350,11367,1,1,oneplus_buds_pro-14,94,4983
OnePlus Buds Pro,183,8500,16050,12087,3,5,oneplus_buds_pro-15,94,3963
OnePlus Buds Pro,65,8800,16500,11303,2,5,oneplus_buds_pro-16,94,5197
OnePlus Buds Pro,518,8900,16350,12663,2,1,oneplus_buds_pro-17,94,3687
OnePlus Buds Pro,103,9300,15450,10284,1,4,oneplus_buds_pro-18,94,5166
OnePlus Buds Pro,183,9500,16650,13647,3,2,oneplus_buds_pro-19,94,3003
Xiaomi Mi Band 6,745,4500,7725,6516,5,5,xiaomi_mi_band_6-0,95,1209
Xiaomi Mi Band 6,878,4850,8400,7247,5,3,xiaomi_mi_band_6-1,95,1153
Xiaomi Mi Band 6,300,4500,8400,5768,2,5,xiaomi_mi_band_6-2,95,2632
Xiaomi Mi Band 6,720,4350,8625,7022,4,5,xiaomi_mi_band_6-3,95,1603
Xiaomi Mi Band 6,192,4550,8025,5732,1,1,xiaomi_mi_band_6-4,95,2293
Xiaomi Mi Band 6,206,4800,7800,6180,2,2,xiaomi_mi_band_6-5,95,1620
Xiaomi Mi Band 6,28,4900,8025,6604,3,3,xiaomi_mi_band_6-6,95,1421
Xiaomi Mi Band 6,966,4900,7650,6303,3,4,xiaomi_mi_band_6-7,95,1347
Xiaomi Mi Band 6,175,4600,7875,6107,2,2,xiaomi_mi_band_6-8,95,1768
Xiaomi Mi Band 6,193,4600,7875,6811,5,3,xiaomi_mi_band_6-9,95,1064
Xiaomi Mi Band 6,831,4600,8100,6263,3,5,xiaomi_mi_band_6-10,95,1837
Xiaomi Mi Band 6,861,4450,7950,6358,3,3,xiaomi_mi_band_6-11,95,1592
Xiaomi Mi Band 6,905,4550,7575,6668,5,2,xiaomi_mi_band_6-12,95,907
Xiaomi Mi Band 6,788,4750,7575,5669,2,5,xiaomi_mi_band_6-13,95,1906
Xiaomi Mi Band 6,521,4300,8325,6917,4,4,xiaomi_mi_band_6-14,95,1408
Xiaomi Mi Band 6,690,4550,7650,6798,4,1,xiaomi_mi_band_6-15,95,852
Xiaomi Mi Band 6,307,4800,8325,7180,5,3,xiaomi_mi_band_6-16,95,1145
Xiaomi Mi Band 6,319,4400,8100,5936,2,3,xiaomi_mi_band_6-17,95,2164
Xiaomi Mi Band 6,212,4650,8550,6639,3,4,xiaomi_mi_band_6-18,95,1911
Xiaomi Mi Band 6,43,4450,8400,6919,4,5,xiaomi_mi_band_6-19,95,1481
iPhone 13 Pro Max,483,117600,205200,168408,3,2,iphone_13_pro_max-0,96,36792
iPhone 13 Pro Max,121,118800,189000,159516,3,2,iphone_13_pro_max-1,96,29484
iPhone 13 Pro Max,596,112800,183600,160590,5,3,iphone_13_pro_max-2,96,23010
iPhone 13 Pro Max,456,108000,201600,165564,3,1,iphone_13_pro_max-3,96,36036
iPhone 13 Pro Max,105,105600,187200,147216,3,4,iphone_13_pro_max-4,96,39984
iPhone 13 Pro Max,282,106800,203400,167175,5,5,iphone_13_pro_max-5,96,36225
iPhone 13 Pro Max,934,108000,198000,117000,1,5,iphone_13_pro_max-6,96,81000
iPhone 13 Pro Max,423,106800,192600,134685,2,5,iphone_13_pro_max-7,96,57915
iPhone 13 Pro Max,111,118800,198000,148104,2,4,iphone_13_pro_max-8,96,49896
iPhone 13 Pro Max,731,114000,192600,162339,3,1,iphone_13_pro_max-9,96,30261
iPhone 13 Pro Max,290,110400,196200,134424,1,2,iphone_13_pro_max-10,96,61776
iPhone 13 Pro Max,813,104400,207000,126972,1,3,iphone_13_pro_max-11,96,80028
iPhone 13 Pro Max,828,111600,203400,178155,4,1,iphone_13_pro_max-12,96,25245
iPhone 13 Pro Max,895,117600,207000,166323,3,3,iphone_13_pro_max-13,96,40677
iPhone 13 Pro Max,449,103200,203400,165825,4,5,iphone_13_pro_max-14,96,37575
iPhone 13 Pro Max,189,106800,183600,142128,2,2,iphone_13_pro_max-15,96,41472
iPhone 13 Pro Max,753,118800,183600,151848,3,4,iphone_13_pro_max-16,96,31752
iPhone 13 Pro Max,796,108000,196200,136665,2,5,iphone_13_pro_max-17,96,59535
iPhone 13 Pro Max,969,118800,189000,166185,5,3,iphone_13_pro_max-18,96,22815
iPhone 13 Pro Max,101,116400,192600,155262,3,4,iphone_13_pro_max-19,96,37338
Samsung Galaxy Note 20 Ultra,308,71200,124800,106040,4,4,samsung_galaxy_note_20_ultra-0,97,18760
Samsung Galaxy Note 20 Ultra,144,74400,122400,96480,2,2,samsung_galaxy_note_20_ultra-1,97,25920
Samsung Galaxy Note 20 Ultra,831,69600,132000,114840,5,1,samsung_galaxy_note_20_ultra-2,97,17160
Samsung Galaxy Note 20 Ultra,194,68800,126000,89964,2,4,samsung_galaxy_note_20_ultra-3,97,36036
Samsung Galaxy Note 20 Ultra,411,70400,133200,84216,1,3,samsung_galaxy_note_20_ultra-4,97,48984
Samsung Galaxy Note 20 Ultra,712,72800,134400,101136,2,2,samsung_galaxy_note_20_ultra-5,97,33264
Samsung Galaxy Note 20 Ultra,319,71200,122400,87840,2,5,samsung_galaxy_note_20_ultra-6,97,34560
Samsung Galaxy Note 20 Ultra,337,75200,138000,107228,3,4,samsung_galaxy_note_20_ultra-7,97,30772
Samsung Galaxy Note 20 Ultra,877,76800,128400,93570,2,5,samsung_galaxy_note_20_ultra-8,97,34830
Samsung Galaxy Note 20 Ultra,459,77600,128400,110620,5,4,samsung_galaxy_note_20_ultra-9,97,17780
Samsung Galaxy Note 20 Ultra,26,76000,136800,95760,2,5,samsung_galaxy_note_20_ultra-10,97,41040
Samsung Galaxy Note 20 Ultra,44,68800,130800,98250,3,5,samsung_galaxy_note_20_ultra-11,97,32550
Samsung Galaxy Note 20 Ultra,665,77600,133200,111794,3,1,samsung_galaxy_note_20_ultra-12,97,21406
Samsung Galaxy Note 20 Ultra,500,72800,129600,91260,2,5,samsung_galaxy_note_20_ultra-13,97,38340
Samsung Galaxy Note 20 Ultra,271,75200,130800,105502,3,3,samsung_galaxy_note_20_ultra-14,97,25298
Samsung Galaxy Note 20 Ultra,457,72800,122400,86688,1,2,samsung_galaxy_note_20_ultra-15,97,35712
Samsung Galaxy Note 20 Ultra,820,75200,126000,108220,5,4,samsung_galaxy_note_20_ultra-16,97,17780
Samsung Galaxy Note 20 Ultra,728,68800,132000,78912,1,4,samsung_galaxy_note_20_ultra-17,97,53088
Samsung Galaxy Note 20 Ultra,293,68000,126000,73800,1,5,samsung_galaxy_note_20_ultra-18,97,52200
Samsung Galaxy Note 20 Ultra,147,76000,121200,83232,1,4,samsung_galaxy_note_20_ultra-19,97,37968
Samsung Galaxy Note 20 Ultra,931,76800,126000,103614,3,3,samsung_galaxy_note_20_ultra-20,97,22386
Samsung Galaxy Note 20 Ultra,247,72800,122400,103800,5,5,samsung_galaxy_note_20_ultra-21,97,18600
Samsung Galaxy Note 20 Ultra,933,72000,138000,105330,2,1,samsung_galaxy_note_20_ultra-22,97,32670
Google Pixel Stand,449,4250,7650,6630,4,2,google_pixel_stand-0,98,1020
Google Pixel Stand,920,4900,7725,6638,3,1,google_pixel_stand-1,98,1087
Google Pixel Stand,61,4550,7650,6240,3,3,google_pixel_stand-2,98,1410
Google Pixel Stand,733,4450,7800,6544,5,5,google_pixel_stand-3,98,1256
Google Pixel Stand,575,4550,7650,6720,5,2,google_pixel_stand-4,98,930
Google Pixel Stand,490,4450,7725,5367,1,2,google_pixel_stand-5,98,2358
Google Pixel Stand,313,4800,7875,6953,5,2,google_pixel_stand-6,98,922
Google Pixel Stand,73,4300,8400,6371,2,1,google_pixel_stand-7,98,2029
Google Pixel Stand,253,4250,8550,7153,4,3,google_pixel_stand-8,98,1397
Google Pixel Stand,401,4900,8100,6868,3,1,google_pixel_stand-9,98,1232
Google Pixel Stand,753,4500,8400,6762,3,2,google_pixel_stand-10,98,1638
Google Pixel Stand,468,4700,7725,6137,3,5,google_pixel_stand-11,98,1588
Google Pixel Stand,972,4800,8550,7425,4,2,google_pixel_stand-12,98,1125
Google Pixel Stand,524,4250,8175,6527,3,2,google_pixel_stand-13,98,1648
Google Pixel Stand,384,4700,7950,5025,1,5,google_pixel_stand-14,98,2925
Google Pixel Stand,665,4650,7950,6317,2,1,google_pixel_stand-15,98,1633
Google Pixel Stand,165,4600,8625,6794,3,3,google_pixel_stand-16,98,1831
Google Pixel Stand,715,4750,7725,6119,2,2,google_pixel_stand-17,98,1606
Google Pixel Stand,371,4550,7800,6744,5,3,google_pixel_stand-18,98,1056
Google Pixel Stand,862,4850,8400,5418,1,4,google_pixel_stand-19,98,2982
Google Pixel Stand,164,4350,8550,7185,4,3,google_pixel_stand-20,98,1365
Google Pixel Stand,920,4550,8250,5808,1,1,google_pixel_stand-21,98,2442
Google Pixel Stand,281,4900,7800,6481,3,3,google_pixel_stand-22,98,1319
Google Pixel Stand,197,4700,8550,6009,1,1,google_pixel_stand-23,98,2541
Google Pixel Stand,227,4250,7950,6840,4,2,google_pixel_stand-24,98,1110
Google Pixel Stand,71,4800,8250,6232,2,3,google_pixel_stand-25,98,2018
Google Pixel Stand,172,4900,8175,7193,4,2,google_pixel_stand-26,98,982
Google Pixel Stand,54,4800,7575,5827,2,4,google_pixel_stand-27,98,1748
AirPods Max,773,44500,86250,73725,4,2,airpods_max-0,99,12525
AirPods Max,448,43500,83250,71325,4,2,airpods_max-1,99,11925
AirPods Max,351,45000,77250,63705,3,2,airpods_max-2,99,13545
AirPods Max,501,44500,75750,58875,2,2,airpods_max-3,99,16875
AirPods Max,28,46500,83250,72225,5,2,airpods_max-4,99,11025
AirPods Max,943,43500,78750,68175,4,2,airpods_max-5,99,10575
AirPods Max,557,47000,81000,52440,1,4,airpods_max-6,99,28560
AirPods Max,597,47000,75750,67125,5,2,airpods_max-7,99,8625
AirPods Max,83,49500,84000,74513,4,1,airpods_max-8,99,9487
AirPods Max,868,44500,85500,65410,3,4,airpods_max-9,99,20090
AirPods Max,624,46000,85500,70688,4,5,airpods_max-10,99,14812
AirPods Max,246,49500,85500,66600,3,5,airpods_max-11,99,18900
AirPods Max,390,46000,83250,56430,1,2,airpods_max-12,99,26820
AirPods Max,313,49500,86250,57585,1,3,airpods_max-13,99,28665
AirPods Max,249,48000,81000,71100,4,2,airpods_max-14,99,9900
AirPods Max,680,46000,77250,63032,3,3,airpods_max-15,99,14218
AirPods Max,50,44000,82500,68063,4,5,airpods_max-16,99,14437
AirPods Max,285,46000,82500,49650,1,5,airpods_max-17,99,32850
AirPods Max,637,43500,78000,65925,5,4,airpods_max-18,99,12075
AirPods Max,874,47000,81000,61110,2,3,airpods_max-19,99,19890
AirPods Max,561,46000,84750,74094,4,1,airpods_max-20,99,10656
Samsung Galaxy Buds Pro,923,13350,25650,14580,1,5,samsung_galaxy_buds_pro-0,100,11070
Samsung Galaxy Buds Pro,678,12750,25425,20989,5,4,samsung_galaxy_buds_pro-1,100,4436
Samsung Galaxy Buds Pro,924,13500,24075,20004,3,1,samsung_galaxy_buds_pro-2,100,4071
Samsung Galaxy Buds Pro,326,14700,25425,21296,3,1,samsung_galaxy_buds_pro-3,100,4129
Samsung Galaxy Buds Pro,265,14250,24300,19728,3,3,samsung_galaxy_buds_pro-4,100,4572
Samsung Galaxy Buds Pro,157,14100,24750,21822,5,1,samsung_galaxy_buds_pro-5,100,2928
Samsung Galaxy Buds Pro,402,14700,24975,18965,2,3,samsung_galaxy_buds_pro-6,100,6010
Samsung Galaxy Buds Pro,517,12750,23175,14418,1,4,samsung_galaxy_buds_pro-7,100,8757
Samsung Galaxy Buds Pro,298,13050,25425,22022,5,1,samsung_galaxy_buds_pro-8,100,3403
Samsung Galaxy Buds Pro,378,13650,23175,14603,1,5,samsung_galaxy_buds_pro-9,100,8572
Samsung Galaxy Buds Pro,486,13650,24750,19700,3,3,samsung_galaxy_buds_pro-10,100,5050
Samsung Galaxy Buds Pro,238,13500,24750,14625,1,5,samsung_galaxy_buds_pro-11,100,10125
Samsung Galaxy Buds Pro,371,14100,25200,17708,2,5,samsung_galaxy_buds_pro-12,100,7492
Samsung Galaxy Buds Pro,880,14400,23625,19428,3,3,samsung_galaxy_buds_pro-13,100,4197
Samsung Galaxy Buds Pro,911,13050,24525,15575,1,3,samsung_galaxy_buds_pro-14,100,8950
Samsung Galaxy Buds Pro,237,14100,23175,20453,5,2,samsung_galaxy_buds_pro-15,100,2722
Samsung Galaxy Buds Pro,506,13050,25650,19035,3,5,samsung_galaxy_buds_pro-16,100,6615
Samsung Galaxy Buds Pro,337,14850,25200,21319,4,5,samsung_galaxy_buds_pro-17,100,3881
Samsung Galaxy Buds Pro,678,13650,24975,17501,1,1,samsung_galaxy_buds_pro-18,100,7474
Samsung Galaxy Buds Pro,554,14250,25650,22230,5,2,samsung_galaxy_buds_pro-19,100,3420
Samsung Galaxy Buds Pro,480,14850,25200,21578,5,4,samsung_galaxy_buds_pro-20,100,3622
Samsung Galaxy Buds Pro,786,13350,23175,20228,5,2,samsung_galaxy_buds_pro-21,100,2947
Samsung Galaxy Buds Pro,174,13800,23850,19629,3,2,samsung_galaxy_buds_pro-22,100,4221
Samsung Galaxy Buds Pro,905,14250,23625,19688,3,2,samsung_galaxy_buds_pro-23,100,3937
Samsung Galaxy Buds Pro,390,12750,23850,19965,5,4,samsung_galaxy_buds_pro-24,100,3885
Samsung Galaxy Buds Pro,990,14100,24975,21713,4,2,samsung_galaxy_buds_pro-25,100,3262
OnePlus Nord 2,732,28800,51300,43988,4,3,oneplus_nord_2-0,101,7312
OnePlus Nord 2,798,25500,49950,42615,5,2,oneplus_nord_2-1,101,7335
OnePlus Nord 2,489,29100,47700,35145,2,5,oneplus_nord_2-2,101,12555
OnePlus Nord 2,99,26100,51750,28665,1,5,oneplus_nord_2-3,101,23085
OnePlus Nord 2,550,29400,51750,43369,4,5,oneplus_nord_2-4,101,8381
OnePlus Nord 2,79,26400,46350,28395,1,5,oneplus_nord_2-5,101,17955
OnePlus Nord 2,52,25800,50400,41175,5,5,oneplus_nord_2-6,101,9225
OnePlus Nord 2,733,28200,49050,40293,3,2,oneplus_nord_2-7,101,8757
OnePlus Nord 2,458,25500,51300,42915,4,3,oneplus_nord_2-8,101,8385
OnePlus Nord 2,359,25800,48150,34070,2,4,oneplus_nord_2-9,101,14080
OnePlus Nord 2,305,27000,45900,38624,3,1,oneplus_nord_2-10,101,7276
OnePlus Nord 2,229,29700,46350,36610,2,3,oneplus_nord_2-11,101,9740
OnePlus Nord 2,247,27600,50850,39458,3,4,oneplus_nord_2-12,101,11392
OnePlus Nord 2,421,29400,50400,43575,5,3,oneplus_nord_2-13,101,6825
OnePlus Nord 2,848,27000,49500,40838,3,1,oneplus_nord_2-14,101,8662
OnePlus Nord 2,292,27300,49500,43395,5,1,oneplus_nord_2-15,101,6105
OnePlus Nord 2,51,28800,51300,43425,5,4,oneplus_nord_2-16,101,7875
OnePlus Nord 2,215,26400,49050,41123,4,4,oneplus_nord_2-17,101,7927
OnePlus Nord 2,42,25500,48600,29196,1,4,oneplus_nord_2-18,101,19404
OnePlus Nord 2,761,27000,49950,30672,1,4,oneplus_nord_2-19,101,19278
OnePlus Nord 2,401,27000,47700,36522,2,2,oneplus_nord_2-20,101,11178
OnePlus Nord 2,942,27300,49050,41438,5,4,oneplus_nord_2-21,101,7612
OnePlus Nord 2,176,27000,45900,40703,5,1,oneplus_nord_2-22,101,5197
OnePlus Nord 2,500,27900,51300,44865,4,1,oneplus_nord_2-23,101,6435
OnePlus Nord 2,442,25500,45450,38967,4,3,oneplus_nord_2-24,101,6483
OnePlus Nord 2,731,29700,47250,38037,3,5,oneplus_nord_2-25,101,9213
OnePlus Nord 2,972,25500,48600,39938,5,5,oneplus_nord_2-26,101,8662
